time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,ped_crossing_demand,avg_ped_speed,stopped_pedestrians,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id,cycle_time,phase_1_green,phase_2_green,phase_3_green,phase_4_green,pedestrian_green,yellow_time,all_red_time
31,930.0,13,13,0,11,0,0,0.3227298443711812,0.0,1.5414594831315416,84.61538461538461,0,0,0,0.0071522528335984,26.0347129506008,0.0403206772506821,10,11,4.74,9.32,11,1.2477704102863687,2,5,5.141279218444137,8,15,0.8660254037844387,-0.4999999999999998,19,120.0,33.0,29.5,26.5,16.5,30.0,3,2
32,960.0,17,17,0,11,0,0,0.7321190084425477,0.0,2.19187673209791,64.70588235294117,0,0,0,0.0092721010445089,34.04539385847797,0.124202672653384,115,8,5.66,9.44,8,1.1811766154896857,2,8,6.250041314689634,8,16,0.8660254037844387,-0.4999999999999998,19,93.0,27.0,19.5,15.0,15.0,30.0,3,2
33,990.0,14,14,0,11,0,0,0.9670262482508082,0.0,2.0353703814965667,78.57142857142857,0,0,0,0.0079360243139814,247.0588235294118,0.1399686786400545,0,4,1.24,1.24,4,0.9932256853625474,1,2,5.451669803393092,8,16,0.8660254037844387,-0.4999999999999998,19,112.5,29.0,23.5,23.5,16.5,24.0,3,2
0,0.0,24,24,0,15,0,0,1.1627475509861986,0.0,2.486393100458751,62.5,0,0,0,0.0122217868237393,48.06408544726301,0.2446824279046503,237,7,1.72,1.72,7,1.0776390468137875,1,6,3.248567512108372,8,0,0.8660254037844387,-0.4999999999999998,20,120.0,34.5,29.5,22.0,17.0,30.0,3,2
1,30.0,18,18,0,12,0,0,0.9597167736104496,0.0,2.347765384354953,66.66666666666666,0,0,0,0.0091901103256378,36.04806408544727,0.1583407653087812,41,8,0.52,0.52,8,1.2525017352301735,1,4,7.338907299622499,8,0,0.8660254037844387,-0.4999999999999998,20,111.5,29.0,28.5,22.0,12.0,30.0,3,2
2,60.0,15,15,0,11,0,0,0.6244091223512038,0.0,1.7762691599955611,73.33333333333333,0,0,0,0.0076580798638899,30.040053404539385,0.156990877667256,82,5,0.0,0.0,5,1.530818396629936,0,3,4.389124314311954,8,1,0.8660254037844387,-0.4999999999999998,20,120.0,31.5,27.0,29.5,13.5,30.0,3,2
3,90.0,11,11,0,10,0,0,0.1448675127659123,0.0,0.8463201851592694,90.9090909090909,0,0,0,0.0062149236642745,22.029372496662216,0.0348106661549221,0,8,0.0,0.0,8,1.2843383911306243,0,6,3.805949215544696,8,1,0.8660254037844387,-0.4999999999999998,20,80.5,23.5,12.0,20.0,11.5,30.0,3,2
4,120.0,19,19,0,11,0,0,1.1748880335243863,0.0,2.502496181951679,57.89473684210527,0,0,0,0.0097802665700904,38.05073431241655,0.2001601367955418,85,7,1.08,1.08,7,1.245403458308279,1,5,3.8171445571610576,8,2,0.8660254037844387,-0.4999999999999998,20,120.0,40.0,21.0,31.0,16.5,30.0,3,2
5,150.0,15,15,0,10,0,0,0.6004047891248997,0.0,1.9397286367037203,66.66666666666666,0,0,0,0.0077815384998729,30.040053404539385,0.1067310052878948,32,11,0.6,0.96,11,1.4812495821512142,2,5,5.805463315976176,8,2,0.8660254037844387,-0.4999999999999998,20,120.0,43.5,30.5,23.0,12.0,30.0,3,2
6,180.0,17,17,0,10,0,0,0.7312167099307704,0.0,1.990306967655066,58.82352941176471,0,0,0,0.0088059656241132,34.04539385847797,0.1537256565805872,0,15,2.58,4.76,15,1.3515854489975243,2,6,6.147635819015115,8,3,0.8660254037844387,-0.4999999999999998,20,120.0,41.0,22.5,24.0,16.5,30.0,3,2
7,210.0,18,18,0,10,0,0,1.0479383672026688,0.0,1.861692752413588,55.55555555555556,0,0,0,0.0092732109014025,36.04806408544727,0.1715368693127076,15,8,17.0,17.0,8,1.4732091851387097,1,5,3.4683514197468908,8,3,0.8660254037844387,-0.4999999999999998,20,120.0,31.0,24.5,26.5,18.0,30.0,3,2
8,240.0,18,18,0,10,0,0,1.2257821136366134,0.0,2.6260944663972032,55.55555555555556,0,0,0,0.0093011349263377,36.04806408544727,0.1871875679463612,72,7,0.56,0.64,7,1.4221384489117077,2,4,4.557275939286953,8,4,0.8660254037844387,-0.4999999999999998,20,110.5,39.0,19.5,19.0,16.0,30.0,3,2
9,270.0,15,15,0,11,0,0,0.7949677095930702,0.0,2.084625979470549,73.33333333333333,0,0,0,0.0077982163433115,30.040053404539385,0.1704013238877422,5,6,0.38,0.4,6,1.3827980918149034,2,4,3.1545161783705407,8,4,0.8660254037844387,-0.4999999999999998,20,120.0,40.0,25.5,29.5,15.0,30.0,3,2
10,300.0,17,17,0,10,0,0,1.0137653181949136,0.0,2.519467824619091,58.82352941176471,0,0,0,0.0088515155134508,34.04539385847797,0.187569745812238,138,7,2.0,2.0,7,1.3373003643762411,1,4,3.655030031628824,8,5,0.8660254037844387,-0.4999999999999998,20,93.5,22.0,17.0,20.0,14.0,30.0,3,2
11,330.0,14,14,0,10,0,0,0.5123036604355651,0.0,1.8893749045649129,71.42857142857143,0,0,0,0.0073144286882734,28.03738317757009,0.0735187494363256,24,9,0.0,0.0,9,1.6910737482097111,0,7,5.1954209618931735,8,5,0.8660254037844387,-0.4999999999999998,20,105.5,27.0,22.5,22.5,12.0,30.0,3,2
12,360.0,22,22,0,10,0,0,1.8580021256805872,0.0,3.044951706469309,45.45454545454545,0,0,0,0.0114474994360866,44.05874499332443,0.2219355291002218,0,4,0.0,0.0,4,1.3798211264925369,0,6,6.329423777833009,8,6,0.8660254037844387,-0.4999999999999998,20,120.0,33.5,22.0,19.5,17.5,24.5,3,2
13,390.0,16,16,0,10,0,0,1.1581436190835397,0.0,2.612986494179692,62.5,0,0,0,0.0083397965719103,32.04272363150868,0.118299515940504,42,2,3.0,3.0,2,1.0359099916288184,1,0,0.0,8,6,0.8660254037844387,-0.4999999999999998,20,118.0,30.0,22.5,25.5,16.5,20.5,3,2
14,420.0,18,18,0,13,0,0,0.794747324961629,0.0,2.1417369974921967,72.22222222222221,0,0,0,0.0093599276166541,36.04806408544727,0.1708231059268726,44,4,3.56,3.56,4,1.9830252036492075,1,4,4.864381815483587,8,7,0.8660254037844387,-0.4999999999999998,20,120.0,34.5,28.0,26.5,14.0,29.0,3,2
15,450.0,14,14,0,11,0,0,0.3895456847745716,0.0,1.5041922632882752,78.57142857142857,0,0,0,0.0073308071829294,28.03738317757009,0.0783727646803166,31,2,0.0,0.0,2,1.4662848346736443,0,5,4.909077669346848,8,7,0.8660254037844387,-0.4999999999999998,20,120.0,32.0,28.0,25.5,19.5,22.0,3,2
16,480.0,16,16,0,10,0,0,0.7692512186753313,0.0,2.1345104476147694,62.5,0,0,0,0.006894436472793,32.04272363150868,0.1098449629714337,65,0,0.0,0.0,0,0.0,0,5,5.5687139954660445,8,8,0.8660254037844387,-0.4999999999999998,20,111.0,28.5,23.5,22.0,11.5,8.5,3,2
17,510.0,15,15,0,11,0,0,0.6729400496681355,0.0,2.0626091086092195,73.33333333333333,0,0,0,0.0078601408033694,30.040053404539385,0.1455325294255401,33,5,3.16,3.16,5,1.3713715534530118,1,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,20,120.0,37.5,24.0,27.5,20.0,30.0,3,2
18,540.0,12,12,0,11,0,0,0.3181760199684157,0.0,1.3246104644186971,91.66666666666666,0,0,0,0.0062431469647491,24.032042723631506,0.0872442818526562,62,9,7.279999999999999,8.0,9,1.227676737264376,2,2,3.960902996696935,8,9,0.8660254037844387,-0.4999999999999998,20,107.0,30.5,21.0,23.0,11.0,30.0,3,2
19,570.0,18,18,0,12,0,0,1.1607591148889782,0.0,2.370719469357693,66.66666666666666,0,0,0,0.0094154819965037,36.04806408544727,0.2093411050598456,64,7,0.0,0.0,7,1.3227837691115296,0,5,4.747395440734658,8,9,0.8660254037844387,-0.4999999999999998,20,120.0,32.0,28.0,23.5,15.0,30.0,3,2
20,600.0,17,17,0,11,0,0,0.9845164871253882,0.0,2.332426374419837,64.70588235294117,0,0,0,0.007242452264078,34.04539385847797,0.1834118439270211,53,11,0.0,0.0,11,1.3758360303165256,0,6,3.926128859383092,8,10,0.8660254037844387,-0.4999999999999998,20,117.5,43.5,18.5,22.0,16.5,30.0,3,2
21,630.0,13,13,0,10,0,0,0.5038991516759219,0.0,1.687526103355684,76.92307692307693,0,0,0,0.0068795349620336,26.0347129506008,0.0966981328767953,59,9,7.84,7.84,9,1.5908208032068392,1,1,7.016487480247718,8,10,0.8660254037844387,-0.4999999999999998,20,120.0,37.0,24.0,25.5,14.0,30.0,3,2
22,660.0,18,18,0,10,0,0,1.1767218091923326,0.0,2.658278397369398,55.55555555555556,0,0,0,0.0094787348505823,36.04806408544727,0.2654240870009798,28,6,0.0,0.0,6,1.5263480120057322,0,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,20,117.0,41.5,27.0,30.5,14.0,27.5,3,2
23,690.0,15,15,0,10,0,0,0.6126890758860509,0.0,2.1133666589480216,66.66666666666666,0,0,0,0.007946791885341,30.040053404539385,0.1175890954212301,5,8,0.0,0.0,8,1.832389457741368,0,2,5.495224555155473,8,11,0.8660254037844387,-0.4999999999999998,20,113.5,33.5,24.5,22.0,10.5,30.0,3,2
24,720.0,14,14,0,11,0,0,0.2913212969093608,0.0,1.389216375179948,78.57142857142857,0,0,0,0.0059631960280472,28.03738317757009,0.0974080228030556,119,5,1.68,1.68,5,1.8932124371018928,1,10,4.427451377588207,8,12,0.8660254037844387,-0.4999999999999998,20,120.0,40.0,22.0,26.5,14.0,30.0,3,2
25,750.0,20,20,0,13,0,0,1.146947162115201,0.0,2.551580310197659,65.0,0,0,0,0.009762736820291,40.05340453938585,0.1692721427012376,53,5,0.0,0.0,5,1.5192588229696795,0,5,3.855317228171744,8,12,0.8660254037844387,-0.4999999999999998,20,120.0,35.0,28.0,26.5,19.5,27.0,3,2
26,780.0,17,17,0,12,0,0,0.35629151486733,0.0,1.4170350071763511,70.58823529411765,0,0,0,0.0083468586275778,34.04539385847797,0.1071889012379204,163,8,9.94,17.84,8,1.1224571652495083,2,2,8.656368295815737,8,13,0.8660254037844387,-0.4999999999999998,20,112.5,33.5,20.5,26.5,15.0,30.0,3,2
27,810.0,15,15,0,13,0,0,0.270897343377691,0.0,1.2562344360280215,86.66666666666667,0,0,0,0.0073648752596274,30.040053404539385,0.0765807173087761,67,9,7.82,11.28,9,1.1731392261543132,2,3,4.715394751908372,8,13,0.8660254037844387,-0.4999999999999998,20,120.0,34.5,28.0,26.5,13.5,30.0,3,2
28,840.0,15,15,0,12,0,0,0.470654380878503,0.0,1.8325527789030216,80.0,0,0,0,0.0073519482680831,30.040053404539385,0.046230270876571,0,3,0.0,0.0,3,1.3431478590583283,0,3,7.441843371322871,8,14,0.8660254037844387,-0.4999999999999998,20,109.5,35.5,19.5,21.0,11.5,22.5,3,2
29,870.0,17,17,0,12,0,0,0.6759721382815533,0.0,2.279418026445726,70.58823529411765,0,0,0,0.0083187735446235,34.04539385847797,0.0964821606104015,41,9,1.12,1.12,9,1.4647427151452237,1,6,6.401596893048303,8,14,0.8660254037844387,-0.4999999999999998,20,118.0,32.5,26.5,23.5,13.5,30.0,3,2
30,900.0,18,18,0,12,0,0,0.4654655813606949,0.0,1.6337991096512614,66.66666666666666,0,0,0,0.0087817443300153,36.04806408544727,0.1018081094846362,51,8,2.24,2.24,8,1.5807414686565535,1,3,5.201143328898064,8,15,0.8660254037844387,-0.4999999999999998,20,120.0,34.5,27.0,23.5,15.0,30.0,3,2
31,930.0,19,19,0,13,0,0,0.8421412665718927,0.0,2.1735837840736867,68.42105263157895,0,0,0,0.0093190020700419,38.05073431241655,0.1995151355162714,113,6,6.72,6.72,6,1.2289604402758985,1,2,3.242181208255228,8,15,0.8660254037844387,-0.4999999999999998,20,109.5,31.5,25.5,25.0,12.0,29.0,3,2
32,960.0,16,16,0,12,0,0,0.3837461461350319,0.0,1.6465440708603611,75.0,0,0,0,0.0078558669436026,32.04272363150868,0.0974031477281113,76,5,2.84,2.84,5,1.25821130486837,1,2,5.002276084753397,8,16,0.8660254037844387,-0.4999999999999998,20,120.0,33.0,29.0,23.5,14.0,28.0,3,2
33,990.0,15,15,0,14,0,0,0.2980663960419736,0.0,1.2729909481343071,93.33333333333331,0,0,0,0.0073648752596274,30.040053404539385,0.0857822474967984,6,9,5.84,5.84,9,1.3383916268236105,1,3,4.309862429972989,8,16,0.8660254037844387,-0.4999999999999998,20,120.0,35.0,23.5,27.5,20.0,30.0,3,2
34,1020.0,18,18,0,12,0,0,0.7910796274164013,0.0,2.228901972709043,66.66666666666666,0,0,0,0.0087253967026252,36.04806408544727,0.0977810738415951,14,5,16.2,16.2,5,1.3718189021429923,1,4,6.751243200048208,8,17,0.8660254037844387,-0.4999999999999998,20,120.0,28.5,32.5,19.5,15.0,29.5,3,2
35,1050.0,20,20,0,12,0,0,0.9196509436191572,0.0,2.046380159631224,60.0,0,0,0,0.0092010861025502,40.05340453938585,0.1526599853811051,71,7,15.02,27.32,7,1.2897925247014292,2,7,5.464363085886039,8,17,0.8660254037844387,-0.4999999999999998,20,108.0,35.5,22.0,21.5,14.5,30.0,3,2
36,1080.0,18,18,0,14,0,0,0.4627803980375372,0.0,1.5341566434542249,77.77777777777779,0,0,0,0.0077296078287897,36.04806408544727,0.123504118401107,84,10,10.52,17.2,10,1.2388204466303876,2,7,4.447843631505282,8,18,0.8660254037844387,-0.4999999999999998,20,106.0,35.0,21.5,19.0,13.5,30.0,3,2
37,1110.0,17,17,0,13,0,0,0.4327790301913519,0.0,1.561582639529422,76.47058823529412,0,0,0,0.0083468586275778,34.04539385847797,0.0899295809373563,21,9,0.8,0.8,9,1.278513246552426,1,12,3.606999680329652,8,18,0.8660254037844387,-0.4999999999999998,20,120.0,38.0,27.5,24.0,13.0,30.0,3,2
38,1140.0,16,16,0,12,0,0,0.4582477223359489,0.0,1.6809694922121663,75.0,0,0,0,0.0068261351006508,32.04272363150868,0.0827828840321599,74,7,1.6,1.6,7,1.4207034758815569,1,6,5.835984147939997,8,19,0.8660254037844387,-0.4999999999999998,20,90.5,26.0,18.0,20.0,8.0,30.0,3,2
39,1170.0,17,17,0,13,0,0,0.6094951570700472,0.0,1.8873678910840397,76.47058823529412,0,0,0,0.0083468586275778,34.04539385847797,0.0764020491916251,0,7,12.6,12.6,7,1.9394689880502916,1,4,5.715686947557636,8,19,0.8660254037844387,-0.4999999999999998,20,120.0,38.0,24.5,25.0,17.0,30.0,3,2
40,1200.0,21,21,0,15,0,0,1.0219817693548985,0.0,2.3583832612609923,71.42857142857143,0,0,0,0.0101967519712946,42.05607476635514,0.2084828758770249,70,7,0.0,0.0,7,1.7013047698061845,0,2,2.708123908664608,8,20,0.8660254037844387,-0.4999999999999998,20,120.0,35.5,20.5,27.5,18.0,30.0,3,2
41,1230.0,20,20,0,12,0,0,0.7525016439772083,0.0,2.129587703631947,60.0,0,0,0,0.0098147058390568,40.05340453938585,0.0698720274365498,0,8,0.0,0.0,8,1.352594884215107,0,3,6.109624285913202,8,20,0.8660254037844387,-0.4999999999999998,20,120.0,35.5,28.5,18.0,14.0,30.0,3,2
42,1260.0,21,21,0,13,0,0,1.0344139094568527,0.0,2.3117157456754165,61.90476190476191,0,0,0,0.0089927337387638,42.05607476635514,0.2232991525328287,57,5,0.0,0.0,5,1.2830331621711315,0,5,3.957008113563911,8,21,0.8660254037844387,-0.4999999999999998,20,120.0,34.0,18.0,32.5,14.0,30.0,3,2
43,1290.0,13,13,0,12,0,0,0.0492907046477699,0.0,0.7904572851903893,92.3076923076923,0,0,0,0.0063828918916771,66.78082191780823,0.00290813161018,0,1,0.0,0.0,1,1.323834531148068,0,2,6.3389666004922685,8,21,0.8660254037844387,-0.4999999999999998,20,87.0,27.0,14.0,16.0,11.5,18.0,3,2
0,0.0,22,22,0,15,0,0,0.8536355719849607,0.0,1.8844058293525248,68.18181818181817,0,0,0,0.0072823041255486,44.05874499332443,0.1565359599419946,149,8,1.64,1.64,8,1.2894400908417218,1,4,4.100765898636399,8,0,0.8660254037844387,-0.4999999999999998,21,120.0,35.5,29.5,23.0,10.5,30.0,3,2
1,30.0,24,24,0,16,0,0,0.4579563358236144,0.0,1.518068349765291,66.66666666666666,0,0,0,0.0081462945056297,48.06408544726301,0.0840927661929294,39,8,6.44,12.16,8,1.1162765124538006,2,1,3.657302255520845,8,0,0.8660254037844387,-0.4999999999999998,21,114.5,36.0,27.5,21.5,13.5,30.0,3,2
2,60.0,27,27,0,21,0,0,0.5990918003652721,0.0,1.5797872116615044,77.77777777777779,0,0,0,0.0091645813188335,54.07209612817089,0.1552481126626286,53,14,14.72,14.72,14,1.3096219290307565,1,10,3.474491640169183,8,1,0.8660254037844387,-0.4999999999999998,21,120.0,37.0,26.0,30.0,17.0,30.0,3,2
3,90.0,23,23,0,19,0,0,0.5072159319457715,0.0,1.6100322986287854,82.6086956521739,0,0,0,0.0078068655678952,46.061415220293725,0.107588801843087,0,17,0.18,0.24,17,1.3419872980057528,2,11,3.764948789537842,8,1,0.8660254037844387,-0.4999999999999998,21,120.0,38.0,22.5,20.5,13.0,30.0,3,2
4,120.0,26,26,0,19,0,0,0.5107440678869584,0.0,1.3845909725164132,73.07692307692307,0,0,0,0.0088567228098518,52.0694259012016,0.1330398399133066,11,9,3.0800000000000005,6.36,9,1.2141533592646014,3,4,2.469501729315402,8,2,0.8660254037844387,-0.4999999999999998,21,120.0,39.0,28.5,22.0,13.5,30.0,3,2
5,150.0,25,25,0,16,0,0,0.8136558042932595,0.0,2.234834382775106,64.0,0,0,0,0.0087692347532259,50.06675567423231,0.1025367535340702,0,7,2.04,3.92,7,1.2329455017536797,2,6,4.93682370967185,8,2,0.8660254037844387,-0.4999999999999998,21,120.0,39.0,26.0,23.0,17.0,30.0,3,2
6,180.0,19,19,0,16,0,0,0.1824709832652225,0.0,1.0555414238707808,84.21052631578947,0,0,0,0.0065883984786952,38.05073431241655,0.0447127954482229,0,12,2.92,4.4,12,1.3101249502627763,2,7,4.477245395602466,8,3,0.8660254037844387,-0.4999999999999998,21,114.0,31.0,19.5,23.0,14.0,30.0,3,2
7,210.0,17,16,1,16,0,0,0.0324313724301273,0.0,0.4939325390477699,94.11764705882352,0,0,0,0.0060528829828053,34.04539385847797,0.0042281531933626,7,11,2.2,2.2,11,1.4248501506311462,1,3,2.482326593484981,8,3,0.8660254037844387,-0.4999999999999998,21,120.0,38.5,31.0,23.0,17.0,30.0,3,2
8,240.0,21,20,1,20,0,0,0.5519651957332373,0.0,1.7317920712284738,95.23809523809524,0,0,0,0.0072890400294598,42.05607476635514,0.1486316166201885,83,14,3.86,5.56,14,1.353291510681336,2,5,4.208320944618201,8,4,0.8660254037844387,-0.4999999999999998,21,120.0,31.5,27.0,27.0,17.0,30.0,3,2
9,270.0,20,20,0,16,0,0,0.3643352023875298,0.0,1.4340041010171145,80.0,0,0,0,0.0070128023628968,40.05340453938585,0.0538627930735368,0,13,2.48,2.48,13,1.3762363512436335,1,11,5.281404894811379,8,4,0.8660254037844387,-0.4999999999999998,21,120.0,39.5,30.0,24.5,13.0,30.0,3,2
10,300.0,21,21,0,17,0,0,0.3998453660864024,0.0,1.5262962832671014,80.95238095238095,0,0,0,0.0073218819143329,42.05607476635514,0.1159412856410889,86,6,0.0,0.0,6,1.444828500608927,0,5,3.5954547742463774,8,5,0.8660254037844387,-0.4999999999999998,21,120.0,38.0,26.0,22.5,15.0,30.0,3,2
11,330.0,18,18,0,16,0,0,0.1448163478987114,0.0,1.047434444644038,88.88888888888889,0,0,0,0.0061810223287379,36.04806408544727,0.0244616763099569,0,8,11.6,11.6,8,1.4202413784089538,1,2,4.601097418297349,8,5,0.8660254037844387,-0.4999999999999998,21,91.5,23.0,17.0,22.0,8.0,30.0,3,2
12,360.0,18,18,0,16,0,0,0.1826681813364708,0.0,1.2969584228047075,88.88888888888889,0,0,0,0.0063639549944786,36.04806408544727,0.0196258612962905,0,15,5.55,7.36,15,1.243508366231793,4,5,6.346196324925233,8,6,0.8660254037844387,-0.4999999999999998,21,112.0,27.5,30.0,20.0,11.5,30.0,3,2
13,390.0,25,25,0,16,0,0,0.813185084108499,0.0,2.213879654446495,64.0,0,0,0,0.0087213125211686,50.06675567423231,0.1276204655775307,77,12,5.026666666666666,7.92,12,1.1893806492291288,3,4,5.333924220616285,8,6,0.8660254037844387,-0.4999999999999998,21,120.0,34.5,30.0,25.5,19.5,30.0,3,2
14,420.0,24,24,0,16,0,0,0.6456714581983158,0.0,1.7419536749223925,66.66666666666666,0,0,0,0.0083872864386362,48.06408544726301,0.1091642435682199,0,8,1.36,2.16,8,1.2477201563783171,2,7,6.366535801843269,8,7,0.8660254037844387,-0.4999999999999998,21,120.0,39.0,20.0,22.0,14.5,30.0,3,2
15,450.0,17,17,0,16,0,0,0.1612622339559207,0.0,1.1147343756658723,94.11764705882352,0,0,0,0.0060490534919552,34.04539385847797,0.0097413977640258,0,11,0.0,0.0,11,1.277040945511918,0,10,4.652937492323059,8,7,0.8660254037844387,-0.4999999999999998,21,120.0,45.0,23.0,20.0,14.5,30.0,3,2
16,480.0,19,19,0,17,0,0,0.2552119464032897,0.0,1.105117361285173,89.47368421052632,0,0,0,0.0067649868631353,38.05073431241655,0.0689638089570482,36,8,0.0,0.0,8,1.408794553687382,0,5,2.466214235509627,8,8,0.8660254037844387,-0.4999999999999998,21,109.5,25.5,26.0,23.0,16.0,30.0,3,2
17,510.0,30,30,0,18,0,0,0.9465738959101286,0.0,2.2116158207138663,60.0,0,0,0,0.0105758333875733,60.08010680907877,0.1708895493918147,127,6,7.140000000000001,8.48,6,1.3495805309622564,2,5,1.9704008787812648,8,8,0.8660254037844387,-0.4999999999999998,21,120.0,31.0,29.0,24.5,13.5,30.0,3,2
18,540.0,24,24,0,19,0,0,0.7093225660224692,0.0,1.7662082565334634,79.16666666666666,0,0,0,0.0082212456391841,48.06408544726301,0.1306853958658919,72,7,0.0,0.0,7,1.3790968057246582,0,5,4.399758275111931,8,9,0.8660254037844387,-0.4999999999999998,21,120.0,39.0,29.0,24.5,11.5,30.0,3,2
19,570.0,25,25,0,18,0,0,0.5868182168741365,0.0,1.87532531815962,72.0,0,0,0,0.0087727817664908,50.06675567423231,0.0886038440995945,41,5,0.0,0.0,5,1.588189380574035,0,3,4.195648194417597,8,9,0.8660254037844387,-0.4999999999999998,21,107.0,33.5,21.5,23.5,11.0,29.0,3,2
20,600.0,26,26,0,19,0,0,0.6139888428628433,0.0,1.7354114397366385,73.07692307692307,0,0,0,0.0091693264508978,52.0694259012016,0.1149018441655852,65,6,16.28,16.28,6,1.1939179377880005,1,9,3.885782847276824,8,10,0.8660254037844387,-0.4999999999999998,21,120.0,30.0,25.0,28.0,18.5,30.0,3,2
21,630.0,28,28,0,18,0,0,0.8282020705863711,0.0,2.1219195794551218,64.28571428571429,0,0,0,0.0097684657630156,56.07476635514018,0.1840573411756013,229,10,0.0,0.0,10,1.4426007751128285,0,6,4.493660709010238,8,10,0.8660254037844387,-0.4999999999999998,21,120.0,29.5,23.5,23.0,13.5,30.0,3,2
22,660.0,23,23,0,18,0,0,0.6165901289127736,0.0,2.085718986719654,78.26086956521739,0,0,0,0.0081233317852384,46.061415220293725,0.1079387234387861,87,6,1.24,1.24,6,1.572531759503422,1,5,7.605734090724446,8,11,0.8660254037844387,-0.4999999999999998,21,120.0,27.5,31.0,27.0,17.0,27.5,3,2
23,690.0,21,21,0,16,0,0,0.2720282931021859,0.0,1.3270985734545753,76.19047619047619,0,0,0,0.00735588433214,42.05607476635514,0.042959206643663,20,4,0.0,0.0,4,1.5394182367804996,0,7,3.1809069178762184,8,11,0.8660254037844387,-0.4999999999999998,21,120.0,42.0,22.5,25.0,13.0,23.5,3,2
24,720.0,23,23,0,18,0,0,0.7785975948719387,0.0,1.9528277112937744,78.26086956521739,0,0,0,0.0077402246174025,46.061415220293725,0.096019394425632,11,2,0.0,0.0,2,1.3487874807473874,0,6,4.693170010121854,8,12,0.8660254037844387,-0.4999999999999998,21,120.0,34.0,24.5,24.0,17.5,21.5,3,2
25,750.0,23,23,0,19,0,0,0.4798636655685072,0.0,1.4616591425790406,82.6086956521739,0,0,0,0.0079506831401462,46.061415220293725,0.1223814239057512,56,1,0.0,0.0,1,1.7430294692204849,0,1,7.35439537168602,8,12,0.8660254037844387,-0.4999999999999998,21,120.0,41.5,23.5,23.5,15.0,19.5,3,2
26,780.0,27,27,0,18,0,0,0.9440535241442306,0.0,2.272229970920106,66.66666666666666,0,0,0,0.0094224069324905,54.07209612817089,0.2149332065713635,217,3,0.0,0.0,3,1.4686900965068048,0,2,4.692290259275622,8,13,0.8660254037844387,-0.4999999999999998,21,120.0,39.5,25.0,30.5,14.5,27.5,3,2
27,810.0,23,23,0,17,0,0,0.2539212896950409,0.0,1.3192751628607728,73.91304347826086,0,0,0,0.0077916968817784,46.061415220293725,0.0375442201556402,4,6,0.68,0.68,6,1.4417409873065374,2,1,6.379121965334231,8,13,0.8660254037844387,-0.4999999999999998,21,120.0,30.0,22.5,31.0,12.0,30.0,3,2
28,840.0,29,29,0,17,0,0,1.1117276390083957,0.0,2.3432023662951544,58.620689655172406,0,0,0,0.0098465666455862,58.07743658210948,0.1752595369789746,16,9,0.0,0.0,9,1.4068499269422314,0,3,2.952893429897903,8,14,0.8660254037844387,-0.4999999999999998,21,120.0,29.0,29.5,29.5,13.0,30.0,3,2
29,870.0,23,23,0,18,0,0,0.652252381395406,0.0,2.009176736457569,78.26086956521739,0,0,0,0.0080683546475744,46.061415220293725,0.0855630661351597,0,7,6.76,7.32,7,1.1954305036496198,2,9,4.015831358622003,8,14,0.8660254037844387,-0.4999999999999998,21,120.0,34.5,26.0,28.0,14.0,30.0,3,2
30,900.0,19,19,0,16,0,0,0.2112026537438822,0.0,1.238239196254032,84.21052631578947,0,0,0,0.006686169407723,38.05073431241655,0.0177607525289859,0,14,5.44,13.24,14,1.2339166472961682,3,4,4.937851604786319,8,15,0.8660254037844387,-0.4999999999999998,21,120.0,32.5,26.5,30.5,15.0,30.0,3,2
31,930.0,21,21,0,17,0,0,0.2991124691562712,0.0,1.1753148656245944,80.95238095238095,0,0,0,0.0073777543833424,42.05607476635514,0.0685749795304012,43,16,3.6,3.6,16,1.3375961688774372,1,1,4.1979178844421545,8,15,0.8660254037844387,-0.4999999999999998,21,120.0,39.0,26.0,23.0,13.0,30.0,3,2
32,960.0,22,22,0,18,0,0,0.4322932697505336,0.0,1.3228060676890483,81.81818181818183,0,0,0,0.0076535391115171,44.05874499332443,0.1111458534303075,11,15,1.84,1.84,15,1.2675480029652852,1,6,3.254158114289633,8,16,0.8660254037844387,-0.4999999999999998,21,120.0,28.0,26.0,24.0,16.5,30.0,3,2
33,990.0,21,21,0,16,0,0,0.492641484592989,0.0,1.6145609587441858,76.19047619047619,0,0,0,0.0074770907434654,42.05607476635514,0.0989944908676915,64,12,0.0,0.0,12,1.2783566135794453,0,9,5.233943774607094,8,16,0.8660254037844387,-0.4999999999999998,21,120.0,39.5,23.0,23.0,17.0,30.0,3,2
34,1020.0,20,20,0,15,0,0,0.3811551156729608,0.0,1.3764737730701024,75.0,0,0,0,0.0071210388033004,40.05340453938585,0.0618650109695354,0,4,0.0,0.0,4,1.4824734728497155,0,2,6.088949988644543,8,17,0.8660254037844387,-0.4999999999999998,21,120.0,38.5,25.0,25.0,14.0,27.0,3,2
