time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,ped_crossing_demand,avg_ped_speed,stopped_pedestrians,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
14,420.0,17,17,0,11,0,0,0.7225501025620861,0.0,1.8973519915545256,64.70588235294117,0,0,0,0.009308862653575896,34.04539385847797,0.09714445594079889,0,7,6.54,10.56,7,1.2425902755608256,2,5,6.367408316154637,8,7,0.8660254037844387,-0.4999999999999998,19
15,450.0,14,14,0,12,0,0,0.14280685518384392,0.0,0.8148758001382739,85.71428571428571,0,0,0,0.0076992448152045576,28.037383177570092,0.032002957257150744,18,4,0.0,0.0,4,1.5333291918066252,0,2,5.179005466908042,8,7,0.8660254037844387,-0.4999999999999998,19
16,480.0,16,16,0,12,0,0,0.5579346016243073,0.0,1.7813887597702363,75.0,0,0,0,0.00876989898947628,32.04272363150868,0.10583514375198443,27,5,0.0,0.0,5,1.5719807124075387,0,4,4.065742347944251,8,8,0.8660254037844387,-0.4999999999999998,19
17,510.0,15,15,0,11,0,0,0.4891295254199624,0.0,1.9590075420951776,73.33333333333333,0,0,0,0.008213626283651016,30.040053404539385,0.03786874699055602,0,2,0.0,0.0,2,1.463612027480812,0,3,6.5128742530533055,8,8,0.8660254037844387,-0.4999999999999998,19
18,540.0,11,11,0,11,0,0,0.0,0.0,0.0,100.0,0,0,0,0.006235447675271132,22.029372496662216,0.0,0,3,0.0,0.0,3,1.4714701476115386,0,2,8.04135044039106,8,9,0.8660254037844387,-0.4999999999999998,19
19,570.0,14,14,0,11,0,0,0.41438863525806685,0.0,1.4815541138091644,78.57142857142857,0,0,0,0.007646418493078735,28.037383177570092,0.08231795844545908,0,5,0.0,0.0,5,1.8046145098061985,0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,19
20,600.0,19,17,2,11,0,0,0.7078844758665729,0.0,1.9456212271051587,57.89473684210527,0,0,0,0.010453427045864432,38.05073431241655,0.12838528792191786,6,7,5.88,6.04,7,1.236777953222304,2,4,3.313711303409622,8,10,0.8660254037844387,-0.4999999999999998,19
21,630.0,21,19,2,13,0,0,0.6054731113811261,0.0,1.6040587345438446,61.904761904761905,0,0,0,0.009412392995230565,42.05607476635514,0.1559112364986937,20,9,0.36,0.36,9,1.4066541686009255,1,3,2.8807097060860687,8,10,0.8660254037844387,-0.4999999999999998,19
22,660.0,18,17,1,12,0,0,0.6393216225398356,0.0,1.598904511153657,66.66666666666666,0,0,0,0.009902019210602265,36.048064085447265,0.1309814650542168,56,13,12.1,23.52,13,1.1943915336720872,2,4,3.6199354589103545,8,11,0.8660254037844387,-0.4999999999999998,19
23,690.0,16,16,0,12,0,0,0.44234848571197,0.0,1.7406610073146558,75.0,0,0,0,0.008799974581698854,32.04272363150868,0.07684217947074624,0,9,6.079999999999999,9.52,9,1.1164148518397399,3,8,5.080900869498247,8,11,0.8660254037844387,-0.4999999999999998,19
24,720.0,17,17,0,13,0,0,0.7122534776140278,0.0,2.1053793030831307,76.47058823529412,0,0,0,0.007411342237873562,34.04539385847797,0.11738809887722013,0,4,27.4,27.4,4,0.8181033114239163,1,6,3.0872342520713523,8,12,0.8660254037844387,-0.4999999999999998,19
25,750.0,16,15,1,11,0,0,0.6269359996346194,0.0,2.029133064333567,68.75,0,0,0,0.008801072433527348,32.04272363150868,0.08961510093899196,6,5,5.18,7.08,5,1.1850222423466092,2,4,1.785177363333754,8,12,0.8660254037844387,-0.4999999999999998,19
26,780.0,20,19,1,13,0,0,1.1945372786399455,0.0,2.5194202680727953,65.0,0,0,0,0.010831359325669967,40.05340453938585,0.20115500073783912,83,9,3.8800000000000003,4.36,9,1.385193761817214,3,7,3.1035429835799304,8,13,0.8660254037844387,-0.4999999999999998,19
27,810.0,20,20,0,13,0,0,0.8178930305539566,0.0,2.4910916453181446,65.0,0,0,0,0.010941633636011357,40.05340453938585,0.1385281033492994,37,7,0.0,0.0,7,1.359521277854762,0,3,5.869852506611973,8,13,0.8660254037844387,-0.4999999999999998,19
28,840.0,20,20,0,13,0,0,0.8652966444614175,0.0,2.1471980407820332,65.0,0,0,0,0.010936177558933622,40.05340453938585,0.1275699100944625,27,6,0.0,0.0,6,1.3043103023049023,0,5,2.218962457584166,8,14,0.8660254037844387,-0.4999999999999998,19
29,870.0,24,23,1,18,0,0,0.8847619467694869,0.0,1.687460599684479,75.0,0,0,0,0.012988276343681528,48.06408544726301,0.23397808435100007,24,5,2.88,2.88,5,1.3421673686780706,1,7,3.1415079761384535,8,14,0.8660254037844387,-0.4999999999999998,19
30,900.0,19,19,0,11,0,0,0.8465298234303394,0.0,2.107097497059201,57.89473684210527,0,0,0,0.01036575406393954,38.05073431241655,0.1323853963885734,0,8,2.6,2.6,8,1.4248673722998768,1,5,5.601332826800831,8,15,0.8660254037844387,-0.4999999999999998,19
31,930.0,13,13,0,11,0,0,0.32272984437118124,0.0,1.5414594831315416,84.61538461538461,0,0,0,0.007152252833598467,26.0347129506008,0.04032067725068215,10,11,4.74,9.32,11,1.2477704102863687,2,5,5.141279218444137,8,15,0.8660254037844387,-0.4999999999999998,19
32,960.0,17,17,0,11,0,0,0.7321190084425477,0.0,2.19187673209791,64.70588235294117,0,0,0,0.00927210104450893,34.04539385847797,0.12420267265338403,115,8,5.66,9.44,8,1.1811766154896857,2,8,6.250041314689634,8,16,0.8660254037844387,-0.4999999999999998,19
33,990.0,14,14,0,11,0,0,0.9670262482508082,0.0,2.0353703814965667,78.57142857142857,0,0,0,0.007936024313981441,247.0588235294118,0.13996867864005458,0,4,1.24,1.24,4,0.9932256853625474,1,2,5.4516698033930915,8,16,0.8660254037844387,-0.4999999999999998,19
0,0.0,24,24,0,15,0,0,1.1627475509861986,0.0,2.486393100458751,62.5,0,0,0,0.01222178682373935,48.06408544726301,0.24468242790465036,237,7,1.72,1.72,7,1.0776390468137875,1,6,3.2485675121083717,8,0,0.8660254037844387,-0.4999999999999998,20
1,30.0,18,18,0,12,0,0,0.9597167736104496,0.0,2.3477653843549535,66.66666666666666,0,0,0,0.00919011032563783,36.048064085447265,0.1583407653087812,41,8,0.52,0.52,8,1.2525017352301735,1,4,7.338907299622499,8,0,0.8660254037844387,-0.4999999999999998,20
2,60.0,15,15,0,11,0,0,0.6244091223512038,0.0,1.7762691599955613,73.33333333333333,0,0,0,0.007658079863889957,30.040053404539385,0.15699087766725608,82,5,0.0,0.0,5,1.530818396629936,0,3,4.389124314311954,8,1,0.8660254037844387,-0.4999999999999998,20
3,90.0,11,11,0,10,0,0,0.14486751276591234,0.0,0.8463201851592694,90.9090909090909,0,0,0,0.006214923664274592,22.029372496662216,0.034810666154922135,0,8,0.0,0.0,8,1.2843383911306243,0,6,3.8059492155446963,8,1,0.8660254037844387,-0.4999999999999998,20
4,120.0,19,19,0,11,0,0,1.1748880335243865,0.0,2.502496181951679,57.89473684210527,0,0,0,0.00978026657009044,38.05073431241655,0.20016013679554182,85,7,1.08,1.08,7,1.245403458308279,1,5,3.8171445571610576,8,2,0.8660254037844387,-0.4999999999999998,20
5,150.0,15,15,0,10,0,0,0.6004047891248997,0.0,1.9397286367037205,66.66666666666666,0,0,0,0.007781538499872927,30.040053404539385,0.1067310052878948,32,11,0.6,0.96,11,1.4812495821512142,2,5,5.8054633159761755,8,2,0.8660254037844387,-0.4999999999999998,20
6,180.0,17,17,0,10,0,0,0.7312167099307704,0.0,1.990306967655066,58.82352941176471,0,0,0,0.008805965624113296,34.04539385847797,0.15372565658058723,0,15,2.58,4.76,15,1.3515854489975245,2,6,6.147635819015115,8,3,0.8660254037844387,-0.4999999999999998,20
7,210.0,18,18,0,10,0,0,1.0479383672026688,0.0,1.8616927524135882,55.55555555555556,0,0,0,0.009273210901402594,36.048064085447265,0.17153686931270767,15,8,17.0,17.0,8,1.4732091851387097,1,5,3.4683514197468908,8,3,0.8660254037844387,-0.4999999999999998,20
8,240.0,18,18,0,10,0,0,1.2257821136366134,0.0,2.6260944663972032,55.55555555555556,0,0,0,0.009301134926337738,36.048064085447265,0.1871875679463612,72,7,0.56,0.64,7,1.4221384489117075,2,4,4.557275939286953,8,4,0.8660254037844387,-0.4999999999999998,20
9,270.0,15,15,0,11,0,0,0.7949677095930702,0.0,2.0846259794705495,73.33333333333333,0,0,0,0.0077982163433115625,30.040053404539385,0.17040132388774223,5,6,0.38,0.4,6,1.3827980918149034,2,4,3.1545161783705407,8,4,0.8660254037844387,-0.4999999999999998,20
10,300.0,17,17,0,10,0,0,1.0137653181949136,0.0,2.519467824619091,58.82352941176471,0,0,0,0.008851515513450854,34.04539385847797,0.18756974581223806,138,7,2.0,2.0,7,1.3373003643762413,1,4,3.655030031628824,8,5,0.8660254037844387,-0.4999999999999998,20
11,330.0,14,14,0,10,0,0,0.5123036604355651,0.0,1.8893749045649129,71.42857142857143,0,0,0,0.007314428688273467,28.037383177570092,0.07351874943632564,24,9,0.0,0.0,9,1.6910737482097113,0,7,5.1954209618931735,8,5,0.8660254037844387,-0.4999999999999998,20
12,360.0,22,22,0,10,0,0,1.8580021256805872,0.0,3.044951706469309,45.45454545454545,0,0,0,0.011447499436086696,44.05874499332443,0.22193552910022182,0,4,0.0,0.0,4,1.3798211264925369,0,6,6.329423777833009,8,6,0.8660254037844387,-0.4999999999999998,20
13,390.0,16,16,0,10,0,0,1.1581436190835395,0.0,2.612986494179692,62.5,0,0,0,0.008339796571910382,32.04272363150868,0.11829951594050407,42,2,3.0,3.0,2,1.0359099916288184,1,0,0.0,8,6,0.8660254037844387,-0.4999999999999998,20
14,420.0,18,18,0,13,0,0,0.794747324961629,0.0,2.1417369974921967,72.22222222222221,0,0,0,0.009359927616654162,36.048064085447265,0.17082310592687266,44,4,3.56,3.56,4,1.9830252036492073,1,4,4.864381815483587,8,7,0.8660254037844387,-0.4999999999999998,20
15,450.0,14,14,0,11,0,0,0.38954568477457163,0.0,1.5041922632882752,78.57142857142857,0,0,0,0.0073308071829294545,28.037383177570092,0.07837276468031666,31,2,0.0,0.0,2,1.4662848346736443,0,5,4.909077669346848,8,7,0.8660254037844387,-0.4999999999999998,20
16,480.0,16,16,0,10,0,0,0.7692512186753313,0.0,2.1345104476147694,62.5,0,0,0,0.0068944364727930784,32.04272363150868,0.10984496297143377,65,0,0.0,0.0,0,0.0,0,5,5.5687139954660445,8,8,0.8660254037844387,-0.4999999999999998,20
17,510.0,15,15,0,11,0,0,0.6729400496681355,0.0,2.0626091086092195,73.33333333333333,0,0,0,0.007860140803369461,30.040053404539385,0.14553252942554012,33,5,3.16,3.16,5,1.3713715534530118,1,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,20
18,540.0,12,12,0,11,0,0,0.3181760199684157,0.0,1.3246104644186971,91.66666666666666,0,0,0,0.0062431469647491545,24.032042723631506,0.08724428185265622,62,9,7.279999999999999,8.0,9,1.227676737264376,2,2,3.960902996696935,8,9,0.8660254037844387,-0.4999999999999998,20
19,570.0,18,18,0,12,0,0,1.1607591148889782,0.0,2.370719469357693,66.66666666666666,0,0,0,0.00941548199650379,36.048064085447265,0.20934110505984568,64,7,0.0,0.0,7,1.3227837691115296,0,5,4.747395440734658,8,9,0.8660254037844387,-0.4999999999999998,20
20,600.0,17,17,0,11,0,0,0.9845164871253882,0.0,2.3324263744198372,64.70588235294117,0,0,0,0.007242452264078094,34.04539385847797,0.18341184392702115,53,11,0.0,0.0,11,1.3758360303165256,0,6,3.9261288593830916,8,10,0.8660254037844387,-0.4999999999999998,20
21,630.0,13,13,0,10,0,0,0.5038991516759219,0.0,1.6875261033556839,76.92307692307693,0,0,0,0.006879534962033614,26.0347129506008,0.09669813287679536,59,9,7.84,7.84,9,1.5908208032068392,1,1,7.016487480247718,8,10,0.8660254037844387,-0.4999999999999998,20
22,660.0,18,18,0,10,0,0,1.1767218091923326,0.0,2.658278397369398,55.55555555555556,0,0,0,0.009478734850582341,36.048064085447265,0.26542408700097986,28,6,0.0,0.0,6,1.5263480120057322,0,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,20
23,690.0,15,15,0,10,0,0,0.6126890758860509,0.0,2.1133666589480216,66.66666666666666,0,0,0,0.00794679188534103,30.040053404539385,0.11758909542123018,5,8,0.0,0.0,8,1.8323894577413682,0,2,5.495224555155473,8,11,0.8660254037844387,-0.4999999999999998,20
24,720.0,14,14,0,11,0,0,0.29132129690936087,0.0,1.389216375179948,78.57142857142857,0,0,0,0.0059631960280472525,28.037383177570092,0.09740802280305566,119,5,1.68,1.68,5,1.8932124371018928,1,10,4.427451377588207,8,12,0.8660254037844387,-0.4999999999999998,20
25,750.0,20,20,0,13,0,0,1.146947162115201,0.0,2.551580310197659,65.0,0,0,0,0.009762736820291065,40.05340453938585,0.16927214270123764,53,5,0.0,0.0,5,1.5192588229696797,0,5,3.855317228171744,8,12,0.8660254037844387,-0.4999999999999998,20
26,780.0,17,17,0,12,0,0,0.35629151486733,0.0,1.4170350071763511,70.58823529411765,0,0,0,0.008346858627577815,34.04539385847797,0.10718890123792042,163,8,9.94,17.84,8,1.1224571652495083,2,2,8.656368295815737,8,13,0.8660254037844387,-0.4999999999999998,20
27,810.0,15,15,0,13,0,0,0.270897343377691,0.0,1.2562344360280215,86.66666666666667,0,0,0,0.0073648752596274835,30.040053404539385,0.07658071730877611,67,9,7.82,11.28,9,1.1731392261543132,2,3,4.715394751908372,8,13,0.8660254037844387,-0.4999999999999998,20
28,840.0,15,15,0,12,0,0,0.470654380878503,0.0,1.8325527789030218,80.0,0,0,0,0.007351948268083198,30.040053404539385,0.046230270876571056,0,3,0.0,0.0,3,1.3431478590583283,0,3,7.441843371322871,8,14,0.8660254037844387,-0.4999999999999998,20
29,870.0,17,17,0,12,0,0,0.6759721382815533,0.0,2.279418026445726,70.58823529411765,0,0,0,0.008318773544623573,34.04539385847797,0.09648216061040153,41,9,1.12,1.12,9,1.4647427151452237,1,6,6.4015968930483025,8,14,0.8660254037844387,-0.4999999999999998,20
30,900.0,18,18,0,12,0,0,0.4654655813606949,0.0,1.6337991096512614,66.66666666666666,0,0,0,0.00878174433001537,36.048064085447265,0.1018081094846362,51,8,2.24,2.24,8,1.5807414686565535,1,3,5.201143328898064,8,15,0.8660254037844387,-0.4999999999999998,20
31,930.0,19,19,0,13,0,0,0.8421412665718927,0.0,2.1735837840736867,68.42105263157895,0,0,0,0.009319002070041977,38.05073431241655,0.1995151355162714,113,6,6.72,6.72,6,1.2289604402758985,1,2,3.242181208255228,8,15,0.8660254037844387,-0.4999999999999998,20
32,960.0,16,16,0,12,0,0,0.38374614613503194,0.0,1.6465440708603611,75.0,0,0,0,0.007855866943602649,32.04272363150868,0.09740314772811133,76,5,2.84,2.84,5,1.2582113048683699,1,2,5.002276084753397,8,16,0.8660254037844387,-0.4999999999999998,20
33,990.0,15,15,0,14,0,0,0.2980663960419736,0.0,1.2729909481343071,93.33333333333333,0,0,0,0.0073648752596274835,30.040053404539385,0.08578224749679844,6,9,5.84,5.84,9,1.3383916268236105,1,3,4.309862429972989,8,16,0.8660254037844387,-0.4999999999999998,20
34,1020.0,18,18,0,12,0,0,0.7910796274164013,0.0,2.228901972709043,66.66666666666666,0,0,0,0.008725396702625255,36.048064085447265,0.09778107384159516,14,5,16.2,16.2,5,1.3718189021429923,1,4,6.751243200048208,8,17,0.8660254037844387,-0.4999999999999998,20
35,1050.0,20,20,0,12,0,0,0.9196509436191571,0.0,2.046380159631224,60.0,0,0,0,0.009201086102550216,40.05340453938585,0.15265998538110515,71,7,15.02,27.32,7,1.2897925247014292,2,7,5.464363085886039,8,17,0.8660254037844387,-0.4999999999999998,20
36,1080.0,18,18,0,14,0,0,0.46278039803753723,0.0,1.5341566434542249,77.77777777777779,0,0,0,0.007729607828789753,36.048064085447265,0.123504118401107,84,10,10.52,17.2,10,1.2388204466303876,2,7,4.447843631505282,8,18,0.8660254037844387,-0.4999999999999998,20
37,1110.0,17,17,0,13,0,0,0.43277903019135194,0.0,1.561582639529422,76.47058823529412,0,0,0,0.008346858627577815,34.04539385847797,0.08992958093735631,21,9,0.8,0.8,9,1.278513246552426,1,12,3.606999680329652,8,18,0.8660254037844387,-0.4999999999999998,20
38,1140.0,16,16,0,12,0,0,0.45824772233594896,0.0,1.6809694922121663,75.0,0,0,0,0.006826135100650865,32.04272363150868,0.0827828840321599,74,7,1.6,1.6,7,1.4207034758815569,1,6,5.835984147939997,8,19,0.8660254037844387,-0.4999999999999998,20
39,1170.0,17,17,0,13,0,0,0.6094951570700472,0.0,1.8873678910840395,76.47058823529412,0,0,0,0.008346858627577815,34.04539385847797,0.07640204919162517,0,7,12.6,12.6,7,1.9394689880502913,1,4,5.715686947557636,8,19,0.8660254037844387,-0.4999999999999998,20
40,1200.0,21,21,0,15,0,0,1.0219817693548983,0.0,2.3583832612609923,71.42857142857143,0,0,0,0.010196751971294663,42.05607476635514,0.20848287587702496,70,7,0.0,0.0,7,1.7013047698061843,0,2,2.7081239086646076,8,20,0.8660254037844387,-0.4999999999999998,20
41,1230.0,20,20,0,12,0,0,0.7525016439772083,0.0,2.129587703631947,60.0,0,0,0,0.009814705839056885,40.05340453938585,0.06987202743654988,0,8,0.0,0.0,8,1.352594884215107,0,3,6.109624285913202,8,20,0.8660254037844387,-0.4999999999999998,20
42,1260.0,21,21,0,13,0,0,1.0344139094568527,0.0,2.3117157456754165,61.904761904761905,0,0,0,0.008992733738763853,42.05607476635514,0.22329915253282878,57,5,0.0,0.0,5,1.2830331621711315,0,5,3.957008113563911,8,21,0.8660254037844387,-0.4999999999999998,20
43,1290.0,13,13,0,12,0,0,0.049290704647769974,0.0,0.7904572851903893,92.3076923076923,0,0,0,0.006382891891677152,66.78082191780823,0.0029081316101800844,0,1,0.0,0.0,1,1.3238345311480681,0,2,6.3389666004922685,8,21,0.8660254037844387,-0.4999999999999998,20
0,0.0,22,22,0,15,0,0,0.8536355719849607,0.0,1.8844058293525252,68.18181818181817,0,0,0,0.007282304125548645,44.05874499332443,0.1565359599419946,149,8,1.64,1.64,8,1.2894400908417218,1,4,4.100765898636399,8,0,0.8660254037844387,-0.4999999999999998,21
1,30.0,24,24,0,16,0,0,0.45795633582361445,0.0,1.518068349765291,66.66666666666666,0,0,0,0.00814629450562978,48.06408544726301,0.08409276619292946,39,8,6.44,12.16,8,1.1162765124538006,2,1,3.6573022555208445,8,0,0.8660254037844387,-0.4999999999999998,21
2,60.0,27,27,0,21,0,0,0.5990918003652721,0.0,1.5797872116615044,77.77777777777779,0,0,0,0.009164581318833501,54.07209612817089,0.1552481126626286,53,14,14.72,14.72,14,1.3096219290307565,1,10,3.474491640169183,8,1,0.8660254037844387,-0.4999999999999998,21
3,90.0,23,23,0,19,0,0,0.5072159319457715,0.0,1.6100322986287854,82.6086956521739,0,0,0,0.007806865567895205,46.061415220293725,0.107588801843087,0,17,0.18,0.24,17,1.3419872980057528,2,11,3.764948789537842,8,1,0.8660254037844387,-0.4999999999999998,21
4,120.0,26,26,0,19,0,0,0.5107440678869584,0.0,1.3845909725164132,73.07692307692307,0,0,0,0.008856722809851872,52.0694259012016,0.1330398399133066,11,9,3.0800000000000005,6.36,9,1.2141533592646014,3,4,2.469501729315402,8,2,0.8660254037844387,-0.4999999999999998,21
5,150.0,25,25,0,16,0,0,0.8136558042932595,0.0,2.234834382775106,64.0,0,0,0,0.008769234753225915,50.06675567423231,0.1025367535340702,0,7,2.04,3.92,7,1.2329455017536795,2,6,4.93682370967185,8,2,0.8660254037844387,-0.4999999999999998,21
6,180.0,19,19,0,16,0,0,0.18247098326522257,0.0,1.0555414238707808,84.21052631578947,0,0,0,0.006588398478695283,38.05073431241655,0.04471279544822296,0,12,2.92,4.4,12,1.3101249502627763,2,7,4.477245395602466,8,3,0.8660254037844387,-0.4999999999999998,21
7,210.0,17,16,1,16,0,0,0.03243137243012738,0.0,0.49393253904776996,94.11764705882352,0,0,0,0.006052882982805353,34.04539385847797,0.004228153193362613,7,11,2.2,2.2,11,1.4248501506311462,1,3,2.482326593484981,8,3,0.8660254037844387,-0.4999999999999998,21
8,240.0,21,20,1,20,0,0,0.5519651957332373,0.0,1.7317920712284738,95.23809523809523,0,0,0,0.007289040029459894,42.05607476635514,0.1486316166201885,83,14,3.86,5.56,14,1.353291510681336,2,5,4.208320944618201,8,4,0.8660254037844387,-0.4999999999999998,21
9,270.0,20,20,0,16,0,0,0.3643352023875298,0.0,1.4340041010171143,80.0,0,0,0,0.007012802362896867,40.05340453938585,0.05386279307353687,0,13,2.48,2.48,13,1.3762363512436335,1,11,5.281404894811379,8,4,0.8660254037844387,-0.4999999999999998,21
10,300.0,21,21,0,17,0,0,0.3998453660864024,0.0,1.5262962832671014,80.95238095238095,0,0,0,0.007321881914332949,42.05607476635514,0.11594128564108894,86,6,0.0,0.0,6,1.444828500608927,0,5,3.5954547742463774,8,5,0.8660254037844387,-0.4999999999999998,21
11,330.0,18,18,0,16,0,0,0.14481634789871148,0.0,1.047434444644038,88.88888888888889,0,0,0,0.006181022328737979,36.048064085447265,0.024461676309956923,0,8,11.6,11.6,8,1.4202413784089538,1,2,4.601097418297349,8,5,0.8660254037844387,-0.4999999999999998,21
12,360.0,18,18,0,16,0,0,0.18266818133647084,0.0,1.2969584228047077,88.88888888888889,0,0,0,0.00636395499447868,36.048064085447265,0.019625861296290507,0,15,5.55,7.36,15,1.243508366231793,4,5,6.346196324925233,8,6,0.8660254037844387,-0.4999999999999998,21
13,390.0,25,25,0,16,0,0,0.813185084108499,0.0,2.213879654446495,64.0,0,0,0,0.008721312521168683,50.06675567423231,0.12762046557753073,77,12,5.026666666666666,7.92,12,1.1893806492291288,3,4,5.333924220616285,8,6,0.8660254037844387,-0.4999999999999998,21
14,420.0,24,24,0,16,0,0,0.6456714581983158,0.0,1.7419536749223923,66.66666666666666,0,0,0,0.008387286438636243,48.06408544726301,0.1091642435682199,0,8,1.36,2.16,8,1.2477201563783171,2,7,6.366535801843269,8,7,0.8660254037844387,-0.4999999999999998,21
15,450.0,17,17,0,16,0,0,0.16126223395592074,0.0,1.1147343756658723,94.11764705882352,0,0,0,0.006049053491955273,34.04539385847797,0.009741397764025873,0,11,0.0,0.0,11,1.277040945511918,0,10,4.652937492323059,8,7,0.8660254037844387,-0.4999999999999998,21
16,480.0,19,19,0,17,0,0,0.2552119464032897,0.0,1.105117361285173,89.47368421052632,0,0,0,0.0067649868631353945,38.05073431241655,0.06896380895704822,36,8,0.0,0.0,8,1.408794553687382,0,5,2.466214235509627,8,8,0.8660254037844387,-0.4999999999999998,21
17,510.0,30,30,0,18,0,0,0.9465738959101286,0.0,2.2116158207138663,60.0,0,0,0,0.01057583338757335,60.08010680907877,0.17088954939181472,127,6,7.140000000000001,8.48,6,1.3495805309622564,2,5,1.9704008787812648,8,8,0.8660254037844387,-0.4999999999999998,21
18,540.0,24,24,0,19,0,0,0.7093225660224692,0.0,1.7662082565334634,79.16666666666666,0,0,0,0.00822124563918412,48.06408544726301,0.13068539586589198,72,7,0.0,0.0,7,1.3790968057246582,0,5,4.399758275111931,8,9,0.8660254037844387,-0.4999999999999998,21
19,570.0,25,25,0,18,0,0,0.5868182168741365,0.0,1.8753253181596201,72.0,0,0,0,0.008772781766490895,50.06675567423231,0.08860384409959457,41,5,0.0,0.0,5,1.588189380574035,0,3,4.195648194417597,8,9,0.8660254037844387,-0.4999999999999998,21
20,600.0,26,26,0,19,0,0,0.6139888428628433,0.0,1.7354114397366383,73.07692307692307,0,0,0,0.009169326450897809,52.0694259012016,0.11490184416558528,65,6,16.28,16.28,6,1.1939179377880003,1,9,3.885782847276824,8,10,0.8660254037844387,-0.4999999999999998,21
21,630.0,28,28,0,18,0,0,0.8282020705863711,0.0,2.1219195794551218,64.28571428571429,0,0,0,0.009768465763015667,56.074766355140184,0.18405734117560138,229,10,0.0,0.0,10,1.4426007751128285,0,6,4.493660709010238,8,10,0.8660254037844387,-0.4999999999999998,21
22,660.0,23,23,0,18,0,0,0.6165901289127736,0.0,2.085718986719654,78.26086956521739,0,0,0,0.008123331785238441,46.061415220293725,0.1079387234387861,87,6,1.24,1.24,6,1.572531759503422,1,5,7.605734090724446,8,11,0.8660254037844387,-0.4999999999999998,21
23,690.0,21,21,0,16,0,0,0.2720282931021859,0.0,1.3270985734545753,76.19047619047619,0,0,0,0.0073558843321400984,42.05607476635514,0.04295920664366303,20,4,0.0,0.0,4,1.5394182367804996,0,7,3.1809069178762184,8,11,0.8660254037844387,-0.4999999999999998,21
24,720.0,23,23,0,18,0,0,0.7785975948719387,0.0,1.9528277112937744,78.26086956521739,0,0,0,0.007740224617402571,46.061415220293725,0.09601939442563204,11,2,0.0,0.0,2,1.3487874807473874,0,6,4.693170010121854,8,12,0.8660254037844387,-0.4999999999999998,21
25,750.0,23,23,0,19,0,0,0.47986366556850724,0.0,1.4616591425790406,82.6086956521739,0,0,0,0.00795068314014624,46.061415220293725,0.12238142390575128,56,1,0.0,0.0,1,1.7430294692204849,0,1,7.35439537168602,8,12,0.8660254037844387,-0.4999999999999998,21
26,780.0,27,27,0,18,0,0,0.9440535241442306,0.0,2.272229970920106,66.66666666666666,0,0,0,0.009422406932490534,54.07209612817089,0.2149332065713635,217,3,0.0,0.0,3,1.4686900965068048,0,2,4.692290259275622,8,13,0.8660254037844387,-0.4999999999999998,21
27,810.0,23,23,0,17,0,0,0.2539212896950409,0.0,1.3192751628607728,73.91304347826086,0,0,0,0.0077916968817784045,46.061415220293725,0.03754422015564025,4,6,0.68,0.68,6,1.4417409873065374,2,1,6.379121965334231,8,13,0.8660254037844387,-0.4999999999999998,21
28,840.0,29,29,0,17,0,0,1.1117276390083957,0.0,2.3432023662951544,58.620689655172406,0,0,0,0.0098465666455862,58.07743658210948,0.1752595369789746,16,9,0.0,0.0,9,1.4068499269422314,0,3,2.952893429897903,8,14,0.8660254037844387,-0.4999999999999998,21
29,870.0,23,23,0,18,0,0,0.652252381395406,0.0,2.009176736457569,78.26086956521739,0,0,0,0.008068354647574442,46.061415220293725,0.08556306613515975,0,7,6.76,7.32,7,1.1954305036496198,2,9,4.015831358622003,8,14,0.8660254037844387,-0.4999999999999998,21
30,900.0,19,19,0,16,0,0,0.21120265374388225,0.0,1.238239196254032,84.21052631578947,0,0,0,0.006686169407723008,38.05073431241655,0.017760752528985985,0,14,5.44,13.24,14,1.2339166472961682,3,4,4.937851604786319,8,15,0.8660254037844387,-0.4999999999999998,21
31,930.0,21,21,0,17,0,0,0.29911246915627127,0.0,1.1753148656245944,80.95238095238095,0,0,0,0.00737775438334249,42.05607476635514,0.06857497953040129,43,16,3.6,3.6,16,1.3375961688774372,1,1,4.1979178844421545,8,15,0.8660254037844387,-0.4999999999999998,21
32,960.0,22,22,0,18,0,0,0.43229326975053367,0.0,1.3228060676890483,81.81818181818183,0,0,0,0.007653539111517179,44.05874499332443,0.1111458534303075,11,15,1.84,1.84,15,1.2675480029652852,1,6,3.254158114289633,8,16,0.8660254037844387,-0.4999999999999998,21
33,990.0,21,21,0,16,0,0,0.492641484592989,0.0,1.6145609587441858,76.19047619047619,0,0,0,0.0074770907434654355,42.05607476635514,0.09899449086769158,64,12,0.0,0.0,12,1.2783566135794453,0,9,5.233943774607094,8,16,0.8660254037844387,-0.4999999999999998,21
34,1020.0,20,20,0,15,0,0,0.3811551156729608,0.0,1.3764737730701024,75.0,0,0,0,0.0071210388033004154,40.05340453938585,0.0618650109695354,0,4,0.0,0.0,4,1.4824734728497155,0,2,6.088949988644543,8,17,0.8660254037844387,-0.4999999999999998,21
